block_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,chunk_id,chunk_overlap_ind
152,0,153,2024-04-27 20:50:57.338116,0," Curry, that was a contested three from way outside, doesn't go.",00:13:45.000315,00:14:00.000133,SPORTS_BROADCASTING,0,0,51,N
153,0,154,2024-04-27 20:50:57.355026,0,"- Yeah, and their spacing, there's balance for the Warriors.",00:13:45.000315,00:14:00.000133,SPORTS_BROADCASTING,0,0,51,N
154,0,155,2024-04-27 20:50:57.366850,0,Podziemski moves well without the ball.,00:13:45.000315,00:14:00.000133,SPORTS_BROADCASTING,0,0,51,N
155,0,156,2024-04-27 20:50:57.383186,0,We've seen a lot of cutting early from Kuminga as well.,00:13:45.000315,00:14:00.000133,SPORTS_BROADCASTING,0,0,51,N
156,0,157,2024-04-27 20:50:57.442435,0,"Dinwiddie gets off, neither team making shots.",00:14:00.000134,00:14:15.000233,SPORTS_BROADCASTING,0,0,52,Y
157,0,158,2024-04-27 20:50:57.454017,0,Nets are 0 of 4.,00:14:00.000134,00:14:15.000233,SPORTS_BROADCASTING,0,0,52,N
158,0,159,2024-04-27 20:50:57.466046,0,"The bounce, Kuminga is going to challenge, right to the chest of Thomas, and it's off the rim.",00:14:00.000134,00:14:15.000233,SPORTS_BROADCASTING,0,0,52,N
159,0,160,2024-04-27 20:50:57.479529,0,Nets up the floor in a hurry.,00:14:00.000134,00:14:15.000233,SPORTS_BROADCASTING,0,0,52,N
160,0,161,2024-04-27 20:50:57.526685,0,"Thomas on a kick, Bridges lets it fly, no good.",00:14:15.000234,00:14:30.000272,SPORTS_BROADCASTING,0,0,53,Y
161,0,162,2024-04-27 20:50:57.539911,0,Weak side rebound for Green.,00:14:15.000234,00:14:30.000272,SPORTS_BROADCASTING,0,0,53,N
162,0,163,2024-04-27 20:50:57.552914,0,"Loop it ahead for Thompson, getting his first touch.",00:14:15.000234,00:14:30.000272,SPORTS_BROADCASTING,0,0,53,N
163,0,164,2024-04-27 20:50:57.564843,0,"Fend off, over Johnson for two.",00:14:15.000234,00:14:30.000272,SPORTS_BROADCASTING,0,0,53,N
164,0,165,2024-04-27 20:50:57.622949,0,"

Klay Thompson puts Golden State in front 4-2.",00:14:30.000273,00:14:45.000203,SPORTS_BROADCASTING,0,0,54,N
165,0,166,2024-04-27 20:50:57.635181,0,"Nets still looking for their first field goal, 0 of 5.",00:14:30.000273,00:14:45.000203,SPORTS_BROADCASTING,0,0,54,N
166,0,167,2024-04-27 20:50:57.647094,0,"Dinwiddie, the jumper...Buchert, it's a three.",00:14:30.000273,00:14:45.000203,SPORTS_BROADCASTING,0,0,54,N
167,0,168,2024-04-27 20:50:57.698303,0,"Good to see it go through, and especially for Spencer Dinwiddie.",00:14:45.000204,00:15:00.000389,SPORTS_BROADCASTING,0,0,55,Y
168,0,169,2024-04-27 20:50:57.709152,0,"And a little inconsistent what he inconsistent with what his offenses look like, and some of that is the effectiveness from the three-point line, the picking and choosing of driving, distributing.",00:14:45.000204,00:15:00.000389,SPORTS_BROADCASTING,0,0,55,N
169,0,170,2024-04-27 20:50:57.720207,0,All of those things have factored in for the consistency you need out of him.,00:14:45.000204,00:15:00.000389,SPORTS_BROADCASTING,0,0,55,N
170,0,171,2024-04-27 20:50:57.774408,0,"

Podziemski, the drive, negated by Claxton.",00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
171,0,172,2024-04-27 20:50:57.785948,0,He thought he had single coverage with Thomas.,00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
172,0,173,2024-04-27 20:50:57.801734,0,He didn't know that Claxton was going to make up that amount of ground in a hurry.,00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
173,0,174,2024-04-27 20:50:57.818689,0,And take a look at this.,00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
174,0,175,2024-04-27 20:50:57.834657,0,"I mean, look at how far behind Claxton is.",00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
175,0,176,2024-04-27 20:50:57.845899,0,"Thomas was just enough for force that  by Podziemski, and Claxton just coming through strong in the recovery.",00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
176,0,177,2024-04-27 20:50:57.857846,0,"And a takeaway for Brooklyn off the inbound, Bridges down the middle, kick out, Dinwiddie back-to-back?",00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
177,0,178,2024-04-27 20:50:57.870859,0,No.,00:15:00.000390,00:15:30.000040,SPORTS_BROADCASTING,0,0,56,N
178,0,179,2024-04-27 20:50:57.932285,0, Rebounded by Thompson.,00:15:30.000041,00:15:45.000140,SPORTS_BROADCASTING,0,0,57,N
179,0,180,2024-04-27 20:50:57.944266,0,It's a strong closeout by Draymond Green.,00:15:30.000041,00:15:45.000140,SPORTS_BROADCASTING,0,0,57,N
180,0,181,2024-04-27 20:50:57.956431,0,"Dinwiddie, the extension, Thompson, ball fake, couldn't finish it.",00:15:30.000041,00:15:45.000140,SPORTS_BROADCASTING,0,0,57,N
181,0,182,2024-04-27 20:50:57.967588,0,And here's Johnson the other way for Brooklyn.,00:15:30.000041,00:15:45.000140,SPORTS_BROADCASTING,0,0,57,N
182,0,183,2024-04-27 20:50:57.985428,0,Warriors are 2 of 8.,00:15:30.000041,00:15:45.000140,SPORTS_BROADCASTING,0,0,57,N
183,0,184,2024-04-27 20:50:58.042425,0,"Thomas, tough delivery, bottoms.",00:15:45.000141,00:16:00.000281,SPORTS_BROADCASTING,0,0,58,Y
184,0,185,2024-04-27 20:50:58.055307,0,He's a little hesi there.,00:15:45.000141,00:16:00.000281,SPORTS_BROADCASTING,0,0,58,N
185,0,186,2024-04-27 20:50:58.067311,0,He was waiting to see what Podziemski was going to do.,00:15:45.000141,00:16:00.000281,SPORTS_BROADCASTING,0,0,58,N
186,0,187,2024-04-27 20:50:58.079608,0,That's..The quickness of when he releases the shot is the added part of his bag.,00:15:45.000141,00:16:00.000281,SPORTS_BROADCASTING,0,0,58,N
187,0,188,2024-04-27 20:50:58.129161,0,"Maybe I should say tough delivery for most, but not him.",00:16:00.000282,00:16:15.000123,SPORTS_BROADCASTING,0,0,59,Y
188,0,189,2024-04-27 20:50:58.140860,0,Kuminga bangs it in from the outside.,00:16:00.000282,00:16:15.000123,SPORTS_BROADCASTING,0,0,59,N
189,0,190,2024-04-27 20:50:58.153590,0,"He doesn't predetermine when he's going to shoot, how he's going to shoot.",00:16:00.000282,00:16:15.000123,SPORTS_BROADCASTING,0,0,59,N
190,0,191,2024-04-27 20:50:58.169599,0,It's the continued read of his defender that is what gets him open.,00:16:00.000282,00:16:15.000123,SPORTS_BROADCASTING,0,0,59,N
191,0,192,2024-04-27 20:50:58.225035,0,"Bridges coming off a 23-point game against Philadelphia, got caught in no man's land, turnover.",00:16:15.000124,00:16:30.000146,SPORTS_BROADCASTING,0,0,60,Y
192,0,193,2024-04-27 20:50:58.238035,0,"Warriors trying to regain the lead here, eight-minute mark of the first.",00:16:15.000124,00:16:30.000146,SPORTS_BROADCASTING,0,0,60,N
193,0,194,2024-04-27 20:50:58.287599,0,"He spread it around, Kuminga using the screen, hooks inside, and an easy deuce for Jonathan Kuminga.",00:16:30.000147,00:16:45.000003,SPORTS_BROADCASTING,0,0,61,Y
194,0,195,2024-04-27 20:50:58.298505,0,"Say it again, too easy.",00:16:30.000147,00:16:45.000003,SPORTS_BROADCASTING,0,0,61,N
195,0,196,2024-04-27 20:50:58.310261,0,And he's got two defenders in front of him.,00:16:30.000147,00:16:45.000003,SPORTS_BROADCASTING,0,0,61,N
196,0,197,2024-04-27 20:50:58.326562,0,"He just goes right around Bridges, Claxton right there, miscommunication defensively.",00:16:30.000147,00:16:45.000003,SPORTS_BROADCASTING,0,0,61,N
197,0,198,2024-04-27 20:50:58.338890,0,"Thomas, hesitation.",00:16:30.000147,00:16:45.000003,SPORTS_BROADCASTING,0,0,61,N
198,0,199,2024-04-27 20:50:58.395445,0," Kuminga's a tree in there, but Thomas could not finish.",00:16:45.000004,00:17:00.000007,SPORTS_BROADCASTING,0,0,62,N
199,0,200,2024-04-27 20:50:58.415494,0,Beautiful spin to the rim.,00:16:45.000004,00:17:00.000007,SPORTS_BROADCASTING,0,0,62,N
200,0,201,2024-04-27 20:50:58.434477,0,He did all the hard work.,00:16:45.000004,00:17:00.000007,SPORTS_BROADCASTING,0,0,62,N
201,0,202,2024-04-27 20:50:58.451556,0,"Green bullet feed, and Curry not there.",00:16:45.000004,00:17:00.000007,SPORTS_BROADCASTING,0,0,62,N
202,0,203,2024-04-27 20:50:58.507654,0,Green thought he was going to cut all the way underneath.,00:17:00.000008,00:17:15.000162,SPORTS_BROADCASTING,0,0,63,Y
203,0,204,2024-04-27 20:50:58.518656,0,Third turnover for Stephen Curry's squad.,00:17:00.000008,00:17:15.000162,SPORTS_BROADCASTING,0,0,63,N
204,0,205,2024-04-27 20:50:58.566438,0,"And that's an area where the Warriors can be susceptible  the basketball for a Brooklyn team that wants to run and get out, that's what they did against Philadelphia, you've got to try to take advantage of it.",00:17:15.000163,00:17:30.000141,SPORTS_BROADCASTING,0,0,64,Y
205,0,206,2024-04-27 20:50:58.578349,0,Nets have improved forcing turnovers over this last month.,00:17:15.000163,00:17:30.000141,SPORTS_BROADCASTING,0,0,64,N
206,0,207,2024-04-27 20:50:58.590909,0,"Out of bounds off of Curry, that's retained with 12 to shoot.",00:17:15.000163,00:17:30.000141,SPORTS_BROADCASTING,0,0,64,N
207,0,208,2024-04-27 20:50:58.640549,0,"So the Nets interaction 6 and 14 against the Western Conference this season, Golden State 9 and 6 versus the East.",00:17:30.000142,00:17:45.000097,SPORTS_BROADCASTING,0,0,65,Y
208,0,209,2024-04-27 20:50:58.655955,0,"Claxton hands it off, Thomas move it up, Claxton finishes.",00:17:30.000142,00:17:45.000097,SPORTS_BROADCASTING,0,0,65,N
209,0,210,2024-04-27 20:50:58.668126,0,Good chemistry between Thomas and Claxton.,00:17:30.000142,00:17:45.000097,SPORTS_BROADCASTING,0,0,65,N
210,0,211,2024-04-27 20:50:58.716971,0,"

Beautiful play.",00:17:45.000098,00:18:00.000842,SPORTS_BROADCASTING,0,0,66,N
211,0,212,2024-04-27 20:50:58.728956,0,"We keep referencing that Philadelphia game, Thomas had 40, but early on he was  the teammates 
Isolation, Kuminga kick out Podziemski.",00:17:45.000098,00:18:00.000842,SPORTS_BROADCASTING,0,0,66,N
212,0,213,2024-04-27 20:50:58.740978,0,Has he got a challenge?,00:17:45.000098,00:18:00.000842,SPORTS_BROADCASTING,0,0,66,N
213,0,214,2024-04-27 20:50:58.752983,0,"Claxton brings him to the outside, Thompson fumbled it for a moment.",00:17:45.000098,00:18:00.000842,SPORTS_BROADCASTING,0,0,66,N
214,0,215,2024-04-27 20:50:58.807593,0,"Six to shoot, swing it, Podziemski, the floater, high off the window, rebound to zone miss, and a shot clock violation, never hit the rim on the first attempt.",00:18:00.000843,00:18:15.000616,SPORTS_BROADCASTING,0,0,67,Y
215,0,216,2024-04-27 20:50:58.893050,0,"We've got a timeout, 6:42 left in this first quarter.",00:18:15.000617,00:18:25.000000,SPORTS_BROADCASTING,0,0,68,Y
216,0,217,2024-04-27 20:50:58.905614,0,"Nice play-making here from Thomas to Claxton, a little tip-in here in Brooklyn, up by one.",00:18:15.000617,00:18:25.000000,SPORTS_BROADCASTING,0,0,68,N
217,0,218,2024-04-27 20:50:58.965682,0,"If possible was a place, it would be Brooklyn, a borough that runs on hustle and grit, where opportunities hide in plain sight, and an assist is just a glance away.",00:18:30.000274,00:18:45.000418,COMMERCIAL,2,1,69,Y
218,0,219,2024-04-27 20:50:58.978692,0,"At Barclays Bank, we bring the spirit of Brooklyn to the world.",00:18:30.000274,00:18:45.000418,COMMERCIAL,2,1,69,N
219,0,220,2024-04-27 20:50:59.043665,0,"Always staying a play ahead, digging deeper to better understand our clients' needs, and turning possibility into action, just like Brooklyn does every day.",00:18:45.000419,00:19:00.000208,COMMERCIAL,2,1,70,Y
220,0,221,2024-04-27 20:50:59.055634,0,"Barclays Corporate and Investment Bank, powering possible.",00:18:45.000419,00:19:00.000208,COMMERCIAL,2,1,70,N
221,0,222,2024-04-27 20:50:59.067800,0,And the first rule of marketing?,00:18:45.000419,00:19:00.000208,COMMERCIAL,2,1,70,N
222,0,223,2024-04-27 20:50:59.085380,0,Never do the same thing twice.,00:18:45.000419,00:19:00.000208,COMMERCIAL,2,1,70,N
223,0,224,2024-04-27 20:50:59.102195,0,Gronk...,00:18:45.000419,00:19:00.000208,COMMERCIAL,2,1,70,N
224,0,225,2024-04-27 20:50:59.156138,0,I've got to do the Kick of Destiny again.,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,Y
225,0,226,2024-04-27 20:50:59.167407,0,What?,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
226,0,227,2024-04-27 20:50:59.178358,0,"But this time, fans can pick if I'll make or miss for $10 million.",00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
227,0,228,2024-04-27 20:50:59.190078,0,Interesting.,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
228,0,229,2024-04-27 20:50:59.201831,0,"And right now, new customers bet $5, and get $200 in bonus bets if you win.",00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
229,0,230,2024-04-27 20:50:59.212843,0,Let's do it.,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
230,0,231,2024-04-27 20:50:59.225620,0,Wait.,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
231,0,232,2024-04-27 20:50:59.237178,0,Weren't we going to use the new guy this year?,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
232,0,233,2024-04-27 20:50:59.248135,0,Should I go?,00:19:00.000209,00:19:15.000075,COMMERCIAL,2,1,71,N
233,0,234,2024-04-27 20:50:59.307021,0,I'm doing the kick again.,00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,Y
234,0,235,2024-04-27 20:50:59.317992,0,"You're going to miss, Gronk.",00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,N
235,0,236,2024-04-27 20:50:59.330766,0,"Bet $5, you get $200 in bonus bets if you win.",00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,N
236,0,237,2024-04-27 20:50:59.342856,0,"The Kick of Destiny 2, live Super Bowl Sunday.",00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,N
237,0,238,2024-04-27 20:50:59.358958,0,Make your free pick now on FanDuel.,00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,N
238,0,239,2024-04-27 20:50:59.371991,0,"Dear winter, we're coming.",00:19:15.000076,00:19:30.000188,COMMERCIAL,2,1,72,N
239,0,240,2024-04-27 20:50:59.421172,0," Our squad of vehicles, with all-wheel drive and four-wheel drive, is ready to take you on.",00:19:30.000189,00:19:45.000427,COMMERCIAL,2,1,73,N
240,0,241,2024-04-27 20:50:59.433116,0,Safety's the name of our game.,00:19:30.000189,00:19:45.000427,COMMERCIAL,2,1,73,N
241,0,242,2024-04-27 20:50:59.449635,0,Bundle up.,00:19:30.000189,00:19:45.000427,COMMERCIAL,2,1,73,N
242,0,243,2024-04-27 20:50:59.461844,0,Toyota.,00:19:30.000189,00:19:45.000427,COMMERCIAL,2,1,73,N
243,0,244,2024-04-27 20:50:59.516721,0,"Get President's Day savings all month long, with SUV leases starting as low as $279 a month.",00:19:45.000428,00:20:00.000184,COMMERCIAL,2,1,74,Y
244,0,245,2024-04-27 20:50:59.528721,0,Find yours at toyota.com.,00:19:45.000428,00:20:00.000184,COMMERCIAL,2,1,74,N
245,0,246,2024-04-27 20:50:59.541953,0,Toyota.,00:19:45.000428,00:20:00.000184,COMMERCIAL,2,1,74,N
246,0,247,2024-04-27 20:50:59.553261,0,Let's go places.,00:19:45.000428,00:20:00.000184,COMMERCIAL,2,1,74,N
247,0,248,2024-04-27 20:50:59.613333,0,"You're looking to smash that bowl of fries, potatoes, cheese, and bacon.",00:20:00.000185,00:20:15.000213,COMMERCIAL,2,1,75,Y
248,0,249,2024-04-27 20:50:59.625994,0,"The new smash potato bowl is just $3.49, only at KFC.",00:20:00.000185,00:20:15.000213,COMMERCIAL,2,1,75,N
249,0,250,2024-04-27 20:50:59.706063,0,"All the parts you need, at the prices you want, guaranteed to fit every time, so you can keep your ride or die alive.",00:20:15.000214,00:20:25.000000,COMMERCIAL,2,1,76,Y
250,0,251,2024-04-27 20:50:59.722114,0,"One-point lead for Brooklyn, time for the injury report.",00:20:25.000000,00:20:30.000096,SPORTS_BROADCASTING,0,0,76,N
251,0,252,2024-04-27 20:50:59.773209,0,"It's brought to you by Morgan & Morgan, America's largest injury law firm.",00:20:30.000097,00:20:45.000033,SPORTS_BROADCASTING,0,0,77,Y
252,0,253,2024-04-27 20:50:59.785973,0,Here are the latest updates.,00:20:30.000097,00:20:45.000033,SPORTS_BROADCASTING,0,0,77,N
253,0,254,2024-04-27 20:50:59.799075,0,"Dorian Finney-Smith, that left ankle sprain, missing his fourth straight game.",00:20:30.000097,00:20:45.000033,SPORTS_BROADCASTING,0,0,77,N
254,0,255,2024-04-27 20:50:59.811076,0,"Day'Ron Sharpe, hyperextended left knee, he's missing his twelfth straight game.",00:20:30.000097,00:20:45.000033,SPORTS_BROADCASTING,0,0,77,N
255,0,256,2024-04-27 20:50:59.866086,0,"He will not play tomorrow night, won't be available against Dallas.",00:20:45.000034,00:21:00.000088,SPORTS_BROADCASTING,0,0,78,Y
256,0,257,2024-04-27 20:50:59.878070,0,"Dariq Whitehead, the left shin stress reaction, out for the rest of the season, had been playing with the Long Island Nets.",00:20:45.000034,00:21:00.000088,SPORTS_BROADCASTING,0,0,78,N
257,0,258,2024-04-27 20:50:59.889283,0,"And Ben Simmons, injury maintenance for left lower back.",00:20:45.000034,00:21:00.000088,SPORTS_BROADCASTING,0,0,78,N
258,0,259,2024-04-27 20:50:59.901405,0,He is expected to be available tomorrow night versus the Mavs.,00:20:45.000034,00:21:00.000088,SPORTS_BROADCASTING,0,0,78,N
259,0,260,2024-04-27 20:50:59.958217,0,"Which will be important, if you think about facing Luka Doni, Kyrie Irving making his return back here at the Barclays Center, the high-powered offense that Dallas presents.",00:21:00.000089,00:21:15.000363,SPORTS_BROADCASTING,0,0,79,Y
260,0,261,2024-04-27 20:51:00.006765,0,"And every time Ben has gone on the floor two games, but the tempo, the pace, the push, all of that is factored into his imprint on the game.",00:21:15.000364,00:21:30.000170,SPORTS_BROADCASTING,0,0,80,Y
261,0,262,2024-04-27 20:51:00.021748,0,And those two games have been the two highest scoring non-overtime games of the season for Brooklyn.,00:21:15.000364,00:21:30.000170,SPORTS_BROADCASTING,0,0,80,N
262,0,263,2024-04-27 20:51:00.037709,0,"Bridges open, look, short on a free ball.",00:21:15.000364,00:21:30.000170,SPORTS_BROADCASTING,0,0,80,N
263,0,264,2024-04-27 20:51:00.096433,0, Moses Moody back in the lineup for Golden State.,00:21:30.000171,00:21:45.000203,SPORTS_BROADCASTING,0,0,81,N
264,0,265,2024-04-27 20:51:00.114422,0,"He's now in there for the Warriors, replacing Thompson.",00:21:30.000171,00:21:45.000203,SPORTS_BROADCASTING,0,0,81,N
265,0,266,2024-04-27 20:51:00.126467,0,"Kuminga way outside, now Podziemski with six to shoot.",00:21:30.000171,00:21:45.000203,SPORTS_BROADCASTING,0,0,81,N
266,0,267,2024-04-27 20:51:00.179585,0,"Curry penetrates, dishes, Green lays it in.",00:21:45.000204,00:22:00.000413,SPORTS_BROADCASTING,0,0,82,Y
267,0,268,2024-04-27 20:51:00.196948,0,Holds onto it just long enough.,00:21:45.000204,00:22:00.000413,SPORTS_BROADCASTING,0,0,82,N
268,0,269,2024-04-27 20:51:00.210498,0,You have got to always have your focus on Curry.,00:21:45.000204,00:22:00.000413,SPORTS_BROADCASTING,0,0,82,N
269,0,270,2024-04-27 20:51:00.222800,0,He just waits for the perfect timing.,00:21:45.000204,00:22:00.000413,SPORTS_BROADCASTING,0,0,82,N
